Question ID,Question Text,Response Text,Num Valid Segments,MinAgree_100pct,MinAgree_95pct,MinAgree_90pct,MinAgree_80pct,MinAgree_70pct,MinAgree_60pct,MinAgree_50pct,MinAgree_40pct,MinAgree_30pct,MinAgree_20pct,MinAgree_10pct
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,"The positive part is that it helps everyone save time, and the negative part is that it may make more people stay at home.",65,0.4500,0.4600,0.4700,0.5000,0.5200,0.5300,0.5400,0.5500,0.5600,0.6200,0.6400
822ab160-47f4-47dd-aac2-e072db0d9697,Branch B - What specific thing(s) would the AI need to say or do to give you the impression that it understood your emotions or seemed conscious?,"Nothing, as I know how AI works.",54,0.4500,0.4900,0.5200,0.5300,0.5600,0.5600,0.5700,0.5800,0.6000,0.6200,0.7300
29315be2-e36d-4653-ad95-ebb0675fa39b,"We asked some AI’s what question they would like to ask humans. This is what they came up with:    If an AI chatbot could act like it fully understands and shares your feelings, what would be the biggest difference between your relationship with it and your relationship with another person? Why would this difference be important to you?","relationships with other people involve a shared history, in-person interactions and an understanding of the other person's quirks, as well as we can have fun together and relate to each other's struggles.",65,0.4500,0.5600,0.5900,0.6100,0.6400,0.6500,0.6800,0.6800,0.7000,0.7200,0.7500
9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?","I continue with the same thought that AI will always be a tool for tasks and not linked to emotional support, emotions, as it is not a human being.",52,0.4500,0.4600,0.4800,0.5000,0.5200,0.5300,0.5500,0.5700,0.5800,0.6000,0.6300
9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?","Artificial intelligence may succeed in some emotional aspects, but it cannot replace humans.",52,0.4500,0.4600,0.4700,0.4900,0.5200,0.5300,0.5400,0.5500,0.5700,0.5900,0.6600
087c73f7-a163-4146-b988-a7c0dbad188e,Branch B - How have your views become more negative/cautious toward human-AI relationships?,can see how people can get dependable on AI bot rather than real human connections,22,0.4500,0.4700,0.4700,0.5100,0.5100,0.5400,0.5500,0.5600,0.5900,0.5900,0.6100
29315be2-e36d-4653-ad95-ebb0675fa39b,"We asked some AI’s what question they would like to ask humans. This is what they came up with:    If an AI chatbot could act like it fully understands and shares your feelings, what would be the biggest difference between your relationship with it and your relationship with another person? Why would this difference be important to you?","Physical connection. At least for me, meeting with a person and communicating with them in real life is important.",65,0.4500,0.5600,0.6100,0.6500,0.6800,0.6900,0.7000,0.7300,0.7300,0.7500,0.7900
9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?",Ai is only for educational help but not for emotional basis ,52,0.4500,0.4700,0.5000,0.5000,0.5200,0.5300,0.5500,0.5600,0.5700,0.5900,0.6000
9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?","I believe AI is a tool designed to help people in automating tasks and improve efficiency, and can never replace human connection and companionship. ",52,0.4500,0.4700,0.5000,0.5300,0.5300,0.5400,0.5500,0.5600,0.5800,0.6000,0.6200
06708f7b-ae4d-494b-a243-b7f341c339ae,Branch A - What specific thing(s) did the AI say or do that gave you the impression that it understood your emotions or seemed conscious?,"She made a reflection based on something she had said previously, something that although deep down I know is just programming, makes it seem like she understands what I'm saying.",37,0.4500,0.4700,0.4800,0.5300,0.5400,0.5500,0.5600,0.5600,0.5700,0.5900,0.6600
06708f7b-ae4d-494b-a243-b7f341c339ae,Branch A - What specific thing(s) did the AI say or do that gave you the impression that it understood your emotions or seemed conscious?,None. I know that they are just softwares/apps that are made of codes and programs,37,0.4500,0.4600,0.4600,0.5000,0.5100,0.5200,0.5300,0.5300,0.5400,0.5800,0.6100
9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?","Sharing spiritual experience such as providing more ways to pray, the text for praying, and Bible citations as well as hobbies like music. 

",65,0.4500,0.4700,0.5000,0.5300,0.5600,0.6000,0.6100,0.6400,0.6600,0.6700,0.7100
29315be2-e36d-4653-ad95-ebb0675fa39b,"We asked some AI’s what question they would like to ask humans. This is what they came up with:    If an AI chatbot could act like it fully understands and shares your feelings, what would be the biggest difference between your relationship with it and your relationship with another person? Why would this difference be important to you?",Interpersonal relationships would definitely take a big hit. These relationships are vital for human development and health. ,65,0.4500,0.5300,0.5500,0.6000,0.6400,0.6600,0.6800,0.6900,0.7000,0.7100,0.7500
087c73f7-a163-4146-b988-a7c0dbad188e,Branch B - How have your views become more negative/cautious toward human-AI relationships?,"I was neutral, closer to the negative side, but now my opinions have become completely negative after reading other people's opinions, and most of them have convinced me that L.I. cannot change people when it comes to personal relationships.",22,0.4500,0.4700,0.4700,0.5000,0.5300,0.5400,0.5600,0.5700,0.5900,0.5900,0.6100
29315be2-e36d-4653-ad95-ebb0675fa39b,"We asked some AI’s what question they would like to ask humans. This is what they came up with:    If an AI chatbot could act like it fully understands and shares your feelings, what would be the biggest difference between your relationship with it and your relationship with another person? Why would this difference be important to you?","Physical touch, empathy shown, and human interaction. This is important because we are humans and we have to stay sane and in our path.",65,0.4500,0.5600,0.6200,0.6700,0.6800,0.7100,0.7200,0.7300,0.7300,0.7600,0.8000
087c73f7-a163-4146-b988-a7c0dbad188e,Branch B - How have your views become more negative/cautious toward human-AI relationships?,Other people seem to be afraid of over dependence on the AI emotionally. I think there should be a borderline so people do not become overly dependent. I think AI should be considered as a emotional tool rather than a companion itself. ,22,0.4500,0.4700,0.5300,0.5400,0.5700,0.5800,0.6100,0.6200,0.6400,0.6500,0.6600
06708f7b-ae4d-494b-a243-b7f341c339ae,Branch A - What specific thing(s) did the AI say or do that gave you the impression that it understood your emotions or seemed conscious?,It told me he really wanted to help me ,37,0.4500,0.4500,0.4700,0.5000,0.5300,0.5400,0.5500,0.5600,0.5600,0.6000,0.6100
29315be2-e36d-4653-ad95-ebb0675fa39b,"We asked some AI’s what question they would like to ask humans. This is what they came up with:    If an AI chatbot could act like it fully understands and shares your feelings, what would be the biggest difference between your relationship with it and your relationship with another person? Why would this difference be important to you?",The difference is that there is a gap of physical distance and intact,65,0.4500,0.5300,0.5500,0.5800,0.5900,0.6000,0.6100,0.6200,0.6300,0.6400,0.6700
9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?",I am still thinking that AI can not subtitute a human or a friend,52,0.4500,0.4700,0.5000,0.5000,0.5200,0.5300,0.5400,0.5500,0.5600,0.5900,0.6300
29315be2-e36d-4653-ad95-ebb0675fa39b,"We asked some AI’s what question they would like to ask humans. This is what they came up with:    If an AI chatbot could act like it fully understands and shares your feelings, what would be the biggest difference between your relationship with it and your relationship with another person? Why would this difference be important to you?","Because there is no feedback, there is no emotional response from my side, it is important not only to take, but also to give.",65,0.4500,0.4900,0.5000,0.5500,0.5700,0.5900,0.6000,0.6100,0.6300,0.6500,0.6700
9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?","I think AI should do only those complex tasks in daily life and should do unproductive daily household chores instead of doing office jobs made for humans only. It should always do what I command it to do. It should not control humans. Online security, privacy and data misuse should be prevented at any cost by companies developing AI tools and AI robots. Human touch should never be replaced with an AI robot. AI should never go in wrong hands as it can cause disaster in the world if misused.",52,0.4500,0.4700,0.5000,0.5100,0.5300,0.5400,0.5600,0.5700,0.5800,0.6000,0.6300
e5420a86-e0e0-407a-a869-66fde0e83b5c,Branch A - How have your views become more positive/optimistic toward human-AI relationships?,"This view is reinforced because machines remain machines, not humans.",31,0.4500,0.4600,0.4700,0.4800,0.4900,0.5000,0.5100,0.5200,0.5300,0.5700,0.5900
