Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9
6aa10422-29ec-4796-bc00-0382b739b090,I tend to question and take advice from Ai systems than human and I feel we need it to take over most of the daily chores,Neutral,Automation of repetitive and mundane tasks,Reduced human interaction and increased reliance on AI,,,,,,,
6dcf9723-3a9f-4cb5-8502-cc8843332296,I tend to use AI to search rather than google.,Neutral,AI replacing traditional search engines,Faster and easier access to information,,,,,,,
7b827d24-1f72-4aed-9ada-ec87f38953e6,"I think I have personally chosen not to depend on AI, so the use I personally give it is minimal, mainly to look for some answers, always verifying the information it provides.",Neutral,Changes in research and knowledge discovery methods,Concerns about misinformation and AI-generated content,Faster and easier access to information,,,,,,
a91f2755-0139-4607-affc-edaa0b54fa2c,I think here I has really reduced the time taken for me to do a lot of Mundane  tasks. For instance writing emails structuring emails they are very painful. With the help of AI I just need to put my thoughts in and it helps me structure the mail. I used for various other things like planning meals cooking basically any question under the sun,Neutral,Automation of repetitive and mundane tasks,Convenience in daily life and routine tasks,Faster and easier access to information,"Improved writing, editing, and communication",,,,,
ab3eef47-6005-4a70-a073-01d6c93fe955,"I think it has optimized some boring everyday processes, like writing messages to people (friends and work) to send via text or captions for social media. I also use it to organize recipes and get some food ideas.",Neutral,Content creation and idea generation,Convenience in daily life and routine tasks,"Improved writing, editing, and communication",Personal organization and time management,,,,,
02999581-e94f-4cc0-8f14-c27f0b68322b,"I think it's made it easier to find answers to questions that were often difficult to type into Google's search engine. Often, we don't know how to ask the right questions to find what we're looking for.

",Neutral,AI replacing traditional search engines,Faster and easier access to information,,,,,,,
c75a8c26-f3be-4cee-bf5d-e4ee7c6f301f,I think its both good and bad easy to use it to complete simple tasks but makes it more challenging to speak to a real person,Neutral,Convenience in daily life and routine tasks,Increased efficiency and productivity,Reduced human interaction and increased reliance on AI,,,,,,
431391bf-7bfe-4ce9-9ddb-188a7914659e,I think my work right now more efficient than in past year that i should learn manually that will take a lot of my time and of course my learning system right now more structured because right now i will know where to begin,Positive,Convenience in daily life and routine tasks,Enhanced learning and study support,Increased efficiency and productivity,,,,,,
38a368aa-e6f1-4f3e-80bb-f98fc0c223c4,"I think that instead of researching or isong my own mental capacity to its limit, I have relied on using AI for doing simple tasks that I would otherwise do on my own with a little effort. ",Neutral,Automation of repetitive and mundane tasks,Reduced human interaction and increased reliance on AI,,,,,,,
6f4ed292-7b75-4da4-a1c4-51f802e6c869,"I think the most noticeable change was the decrease in writing time, such as emails.",Neutral,"Improved writing, editing, and communication",Increased efficiency and productivity,Reduced stress and workload,,,,,,
875f8610-cac7-4a5f-b216-a241e004c8d3,I think the most noticeable is how many people know about ai and what it does and somehow adapting to it.,Neutral,Increased use and normalization of AI in daily life,,,,,,,,
9a5b102a-d3e9-4d51-8c09-92b86bcdd1f0,"I think the most significant thing is that it makes part of my life more convenient and specific, because I will encounter some small problems in my life. Before, I relied on search engines, but often I couldn’t find the answers I really needed, and the content was sometimes too complicated; but artificial intelligence is different. It will give specific answers and analysis based on my questions, so that I don’t have to spend more time looking for answers. Another thing is that I like to write some travel notes and essays. Artificial intelligence will help me analyze and point out the shortcomings, so that I can improve my creation well, and its analysis is always to the point, which makes me feel great!",Positive,AI replacing traditional search engines,Content creation and idea generation,Convenience in daily life and routine tasks,Faster and easier access to information,"Improved writing, editing, and communication",,,,
7a7b06ae-36d7-4111-ad2f-41dd8162db4d,I understand myself better and my work performance has improved,Positive,Greater confidence and independence,Increased efficiency and productivity,,,,,,,
33b4a864-b47d-4721-89cb-314c30bb9104,"I use AI daily for many things: work, learning, personal tasks (like asking for suggestions), and more. I’ve found AI to be really helpful.",Positive,Convenience in daily life and routine tasks,Enhanced learning and study support,Faster and easier access to information,Increased efficiency and productivity,Increased use and normalization of AI in daily life,,,,
b6714f31-afc0-4346-bb8b-9fd10c71bd3e,I use AI extensively as a helping tool for software programming.,Neutral,Changes in research and knowledge discovery methods,Faster and easier access to information,Improved decision-making and problem-solving,Increased efficiency and productivity,Professional development and upskilling,,,,
bef14f8e-0efd-4c80-b9ed-9803b85f1b90,"I use AI for my job applications. And more recently I used it to make changes on my resume. The result was that I got invited for some interviews. In each of these interviews, I have still used AI to help me to prepare for them.",Neutral,"Improved writing, editing, and communication",Professional development and upskilling,,,,,,,
11da85aa-75a0-4deb-97a2-da0754f9b3a1,I use AI for my school projects - something i wasnt really doing last year as much,Neutral,Enhanced learning and study support,Increased use and normalization of AI in daily life,,,,,,,
c413d04c-2d91-4888-bfe2-b38b4fcdbcf1,I use AI for work every day now,Neutral,Increased use and normalization of AI in daily life,,,,,,,,
4b81406b-8ffc-4336-96eb-0628d8f18c79,"I use AI frequently and it helps me a lot in my personal questions and in my work. I can do my work quicker and my responses are better quality than they used to be, I think this is the most noticeable change in this year. ",Positive,Faster and easier access to information,"Improved writing, editing, and communication",Increased efficiency and productivity,Increased use and normalization of AI in daily life,,,,,
666e0615-f25b-4007-ac9a-e06fe1edba1f,I use AI in my daily life I sold many complex problem using also I get a lot of advice from Ai. ,Neutral,Content creation and idea generation,Improved decision-making and problem-solving,Personalized recommendations and advice,,,,,,
179737d7-ef8c-4ca4-80b7-250b0dbb90c9,I use AI more in trying to figure out something that I have no knowledge of.,Neutral,Enhanced learning and study support,Faster and easier access to information,,,,,,,
ab0f8a28-361b-4970-8d25-464381265534,I use AI more often,Neutral,Increased use and normalization of AI in daily life,,,,,,,,
c9b60dd0-76bf-4281-ab98-29de2002c9ef,"I use AI mostly as a super glorified google search. Its very refreshing interacting with ChatGPT which has an answer about literally anything.

The most noticeable change is that it has saved me time.",Positive,AI replacing traditional search engines,Convenience in daily life and routine tasks,Faster and easier access to information,Increased use and normalization of AI in daily life,,,,,
5dd648bb-af93-439f-8b9a-1e2a0289b8d8,I use AI programs to answer simple questions instead of googling as it is easier and more concise ,Neutral,AI replacing traditional search engines,Faster and easier access to information,,,,,,,
baeb36ac-7edf-4067-a32d-4c9faa5f8e94,I use AI so often at work for any kind of task. I don't think as deeply myself anymore,Neutral,Increased efficiency and productivity,Reduced human interaction and increased reliance on AI,,,,,,,
87ac8572-35fa-4c3c-a9bd-d4433228420b,"I use AI to edit and edit videos every day. Besides, it helps me automate activities that normally take me more time to do.",Positive,Automation of repetitive and mundane tasks,Content creation and idea generation,,,,,,,
dd6e8732-1a6b-4ffc-9673-6ea9a2881a07,I use AI to help me write code at work,Neutral,Automation of repetitive and mundane tasks,Increased efficiency and productivity,,,,,,,
9345db96-b0ba-4729-86c2-25c83bd1c997,I use AI to look up recipes to make most of my daily meals. I also use AI to find out answers to simple questions.,Neutral,Convenience in daily life and routine tasks,Faster and easier access to information,Personalized recommendations and advice,,,,,,
8ee14ea2-53ee-46ec-bccb-61bcb5db3210,"I use AI to study, change my grammar mistakes in my essay. It is very continent and reliable so far ",Neutral,Enhanced learning and study support,"Improved writing, editing, and communication",,,,,,,
9d5c59bf-c345-44ad-8898-fde9f2c436f4,"I use AI to write my cover letter if i am applying for a job.

I also inform Ai how my day have been.

Incase of any health issue, i write characteristics in the AI and it generates responses on cure and prevention.

It makes my life easier and when i am bored we do play games with AI.",Neutral,Content creation and idea generation,Convenience in daily life and routine tasks,Emotional support and companionship from AI,Health and wellness support,"Improved writing, editing, and communication",,,,
